config_vector,quality_score
"[0.611827253992524, 1.0, 0.12767547039983296, 0.7073834300851725, 0.19803839409603174, 0.5907752270219582, 0.8170404902460655, 1.232871839936767, 0.47698623676359764, 0.7, 3.0, 0.633531849263118, 0.639035400810883, 0.8341134509965155, 0.0, 1.0, 0.6726883886927472, 0.647846689829199, 0.4584102355364666, 0.90572, 0.4398507104377678, 0.22000000000000003, 8.0]",0.474337740981822
"[0.5727092303251067, 0.0, 0.8382562985842152, 0.9055170472147187, 0.7714585167994042, 0.49152786665419984, 0.5213968098674253, 0.8118553531273864, 0.2648183546096893, 0.3, 7.0, 0.5417068117003969, 0.9909165362113986, 0.406560900668997, 1.0, 1.0, 0.5438799406587129, 1.1262481599012113, 0.8700181092579813, 0.76168, 0.3275503621157698, 0.22000000000000003, 8.0]",0.6090754464423488
"[0.7821601782644215, 0.0, 0.17440508414281275, 0.9684896415970179, 0.07807940509981073, 0.2371402029128167, 0.7869206413810961, 1.1611788346720628, 0.5437683040740545, 0.7, 5.0, 0.6114207861615463, 0.8612818963085438, 0.4712116610930662, 0.0, 2.0, 0.4657617897872602, 0.9083288294334251, 0.8205333703526189, 0.4076, 0.8108104624710541, 0.22000000000000003, 7.0]",0.45236478016962667
"[0.510268560641614, 1.0, 0.972983140136022, 0.5489165936042848, 0.49400559756527107, 0.5052666829216883, 0.3641168395123008, 1.0769532090268334, 0.32176986405405217, 0.15, 7.0, 0.39278115284453563, 0.8124816869672717, 0.5580884601987502, 2.0, 1.0, 0.26465793764791684, 0.6358319603199893, 0.648482349107841, 0.75452, 0.509410831385432, 0.22000000000000003, 7.0]",0.7521164558227277
"[0.15442500260290518, 0.5, 0.7167175740874654, 0.21571960632406198, 0.3609941167550039, 0.6809910374331496, 0.34421554219659184, 0.7243685638979862, 0.6737903943806851, 0.45, 7.0, 0.22508634364021854, 0.6466466262029241, 0.5967409124555946, 3.0, 2.0, 0.31665879079751097, 1.0867545927482247, 0.6816073579393149, 0.5984, 0.4467040233737322, 0.22000000000000003, 7.0]",0.6765641518415261
"[0.526929684304715, 1.0, 0.6726456416821727, 0.23491941503678798, 0.657581664172679, 0.3066220947354795, 0.5333241035413436, 1.0262522061934027, 0.607099729264598, 0.35, 6.0, 0.35243299024416697, 0.9065386461686882, 0.35803510046968423, 0.0, 3.0, 0.5748828724442296, 0.9913479349419438, 0.6527992194970504, 0.87044, 0.7628057956865464, 0.22000000000000003, 6.0]",0.33686964266147656
"[0.6045421738738515, 0.0, 0.929736829140992, 0.42075946528027625, 0.18653273205675536, 0.3732703386834908, 0.5605261341779478, 1.299410087009468, 0.31931117043282947, 0.75, 5.0, 0.6016988856977117, 0.9151594980925521, 0.4459739348146531, 2.0, 2.0, 0.7307860227310854, 0.8139405884095, 0.8231605752313493, 0.7764, 0.8982440795996234, 0.22000000000000003, 6.0]",0.6375044028779115
"[0.6884235978212885, 1.0, 0.19951840587507874, 0.6251376479323901, 0.6648928029486947, 0.47885821556445707, 0.5239385330795583, 1.1532348757353694, 0.6137786212149344, 0.95, 4.0, 0.3242159084794378, 0.8609962617321363, 0.29417985152607506, 1.0, 1.0, 0.49015073334655157, 0.6215225423948119, 0.48814713908735324, 0.48976, 0.3733940469315597, 0.22000000000000003, 6.0]",0.7779248757860945
"[0.3427976311238671, 0.5, 0.21256484503172757, 0.7614305442607696, 0.6075234849960158, 0.5050839195786465, 0.415124447715517, 1.0315159000874514, 0.7755967627046065, 0.65, 5.0, 0.63586095450263, 0.9803425928379369, 0.35674426831823, 0.0, 1.0, 0.6275051309122064, 1.0862996754749894, 0.7137256364538759, 0.59304, 0.39511662595481073, 0.22000000000000003, 6.0]",0.4621198996726352
"[0.6326648914391343, 1.0, 0.2918588155846491, 0.3157352938646712, 0.318193565492654, 0.6901780124442545, 0.8889527745141705, 1.2793247173221585, 0.46054966216549686, 0.7, 5.0, 0.5203972469673517, 0.9763696467693963, 0.48554205357777114, 1.0, 0.0, 0.5213587578703884, 0.8567066053048185, 0.7664609450481856, 0.4682, 0.7301561067016903, 0.22000000000000003, 7.0]",0.4557982651909244
"[0.7326629361700504, 0.0, 0.3814625834449541, 0.24924491492307058, 0.09058780503226416, 0.558433183999143, 0.32706686525564244, 1.1493461108317202, 0.4957045244923679, 0.95, 6.0, 0.4504775737945527, 0.5664335740545464, 0.46079612241118934, 0.0, 3.0, 0.24970949459575675, 0.9579806781858915, 0.5709828237063679, 0.79868, 0.41237916769118665, 0.22000000000000003, 8.0]",0.5334463426038848
"[0.19373448035028895, 0.5, 0.4329602140822951, 0.9869733022115093, 0.2444161557217499, 0.09269913825467212, 0.7543923281859655, 0.936102946859713, 0.2171720345332474, 0.4, 5.0, 0.2887529308226261, 0.8410904212840397, 0.637540562981178, 0.0, 0.0, 0.65004104020894, 0.8766393090626707, 0.6755502390575678, 0.67064, 0.6796730858817105, 0.22000000000000003, 6.0]",0.4644755321944166
"[0.3086337991131214, 0.5, 0.30565869856691497, 0.9663383106183303, 0.5029114537264626, 0.5737428924748254, 0.8863741321785346, 1.0876884035208, 0.5473435154566858, 0.75, 6.0, 0.23208821322139492, 0.5496716324459081, 0.637660072092363, 1.0, 0.0, 0.6815891000937856, 0.946186761726185, 0.4159346433442908, 0.42784, 0.48021277656400163, 0.22000000000000003, 8.0]",0.4708649670646648
"[0.31842817432111714, 0.0, 0.5419005557551442, 0.768785820077649, 0.7094804626158192, 0.3919834806209806, 0.5587292530520683, 1.0531841389993577, 0.7034314645841904, 0.55, 4.0, 0.5163389177773907, 0.9652759013888224, 0.4520437410834907, 0.0, 2.0, 0.2704524626745388, 0.9992726344085412, 0.6670731051280663, 0.45304, 0.39877028450323415, 0.22000000000000003, 8.0]",0.5553100758038256
"[0.5710096129207255, 0.0, 0.27700943235771414, 0.5184409875758871, 0.45976815849797803, 0.5168560649586825, 0.8246085957935332, 1.1086675237800465, 0.7734958409035027, 0.8, 7.0, 0.4513382931747877, 0.7025202058081673, 0.4333744754477797, 0.0, 3.0, 0.627679241254272, 0.8555235125775925, 0.7906312289076087, 0.535, 0.8227300296978945, 0.22000000000000003, 7.0]",0.40842651927255796
"[0.37864928730902514, 0.5, 0.47892546585837537, 0.400083205521913, 0.02193596655573087, 0.5355299208649925, 0.8754070780667778, 1.1275798532270618, 0.6940417103572711, 0.9, 5.0, 0.5625032185591303, 0.9622980719566412, 0.6196593606065316, 0.0, 3.0, 0.6179163643644564, 0.9498683416628053, 0.4630667714411102, 0.55836, 0.5960691162083831, 0.22000000000000003, 7.0]",0.4773220230800616
"[0.5880304854132895, 0.5, 0.03848040337675751, 0.5601979359811377, 0.4587195793560261, 0.10030662415681064, 0.3609202064085297, 1.0072558935320561, 0.7145559863884188, 0.7, 6.0, 0.3854232302387725, 0.7487178807527447, 0.585960081628801, 1.0, 3.0, 0.3148910353582409, 0.6229408116871191, 0.451847951308487, 0.77156, 0.4743434127408471, 0.22000000000000003, 7.0]",0.823830933998217
"[0.34616144007218025, 1.0, 0.714357455690384, 0.8876216178248468, 0.09203125901203331, 0.6738567718187625, 0.5943383889174512, 0.8508486842923668, 0.695418993018105, 0.2, 6.0, 0.40015807482627447, 0.9814709566103149, 0.31714623962311, 1.0, 2.0, 0.3186215889251568, 0.8143406732330888, 0.643650667782932, 0.66384, 0.4303330367697382, 0.22000000000000003, 7.0]",0.7912867611521887
"[0.4554893967862541, 1.0, 0.562245813037031, 0.43264623773771194, 0.015566110318571448, 0.3768140131084658, 0.6905287751399855, 0.8641998181413589, 0.6505708238354868, 0.95, 6.0, 0.46854650755160016, 0.9933114262308752, 0.40451978634290975, 2.0, 0.0, 0.4802715789533523, 1.1765222164722973, 0.8532924811699278, 0.411, 0.8810039475797389, 0.22000000000000003, 7.0]",0.43342739461831137
"[0.2269682940796007, 0.5, 0.1363005034381446, 0.6706382461089141, 0.3393548445377834, 0.5116193420141, 0.7091362936336252, 0.9427105936184564, 0.3649392281442254, 0.3, 7.0, 0.44945139631674647, 0.9390033775449468, 0.6042113590660926, 2.0, 1.0, 0.3837503062205654, 0.667199136954095, 0.7411837355959257, 0.72028, 0.3146335382027161, 0.22000000000000003, 8.0]",0.7448695721392466
"[0.30391385970620244, 1.0, 0.4164432793325141, 0.46274554821239494, 0.37223171601764604, 0.5323932341585488, 0.7556678741728279, 1.2283184784864005, 0.5653908071042658, 0.5, 4.0, 0.4825940240555755, 0.8922318284220937, 0.5683560022739922, 0.0, 0.0, 0.5380105188686588, 0.9857373692558828, 0.5001643204419624, 0.83148, 0.47176073608117086, 0.22000000000000003, 7.0]",0.4589064446173426
"[0.47535993391206366, 0.0, 0.9647844308928966, 0.9435088353265668, 0.14240894873125082, 0.14076876620904255, 0.6697463602382517, 0.9357396295701041, 0.7071704752723771, 0.7, 4.0, 0.35114732732606635, 0.644569393206091, 0.5546313083244678, 1.0, 2.0, 0.5756372562282046, 1.0715170835127354, 0.4679824181176686, 0.89184, 0.38639514379837137, 0.22000000000000003, 6.0]",0.6722001862988292
"[0.7310688160061153, 1.0, 0.973786840992641, 0.505626898133723, 0.07076387160323643, 0.3428851030647843, 0.64501681065835, 1.161424764388743, 0.46129159207028536, 0.95, 5.0, 0.46621620623445514, 0.8369781079324148, 0.5850386324894344, 2.0, 1.0, 0.5423322027164487, 0.7311146044320578, 0.8111665667791857, 0.62108, 0.6032813269714675, 0.22000000000000003, 6.0]",0.6632897789777317
"[0.5411800057368583, 0.0, 0.05517613528548726, 0.7382991299552628, 0.5702454256976096, 0.47432521370542124, 0.417988721998695, 0.9679347770146798, 0.25297239787786596, 0.35, 3.0, 0.5860280879357175, 0.6964411155229563, 0.7833774597936997, 0.0, 0.0, 0.7402761017639736, 0.683207314145312, 0.4932832038940174, 0.71952, 0.7131514518964959, 0.22000000000000003, 8.0]",0.45186122232929166
"[0.3722373940728806, 0.0, 0.5258651774071326, 0.6141051291768524, 0.7302583733339998, 0.2579905978189877, 0.6882835014895327, 0.9528731025595929, 0.3252180876362566, 0.25, 6.0, 0.4917121004170604, 0.8978289693848451, 0.43218086066157363, 1.0, 4.0, 0.7390521049353624, 0.735068012736701, 0.8013236784107647, 0.47504, 0.7721510161257277, 0.22000000000000003, 8.0]",0.6325808251601293
"[0.6000983356017688, 1.0, 0.12600567378378402, 0.7602970801101476, 0.6893049220841668, 0.23122920842889327, 0.5201091884795082, 1.2990550804888756, 0.22165649385381483, 0.8, 4.0, 0.6167572516448752, 0.8959318662166722, 0.5861664361804639, 1.0, 2.0, 0.5730193524366863, 1.0091690597024736, 0.5353455180977489, 0.86836, 0.3287100126182349, 0.22000000000000003, 7.0]",0.6466688168694703
"[0.48287898272025787, 0.5, 0.4712557638084226, 0.5636998565272009, 0.2742088406101001, 0.04047414098972711, 0.8091633341676334, 1.0614859401445549, 0.5601405685797136, 0.3, 7.0, 0.6106913318563618, 0.9663996030920394, 0.289275037603621, 3.0, 2.0, 0.26714408391623296, 0.9751944030383098, 0.43452889463060723, 0.69728, 0.3810190966633664, 0.22000000000000003, 8.0]",0.7292006043236382
"[0.5334361920727119, 1.0, 0.7732008005827256, 0.7478395035586787, 0.27237490337501713, 0.6800744818885273, 0.3292289225699584, 1.2306020178643269, 0.34649743645367154, 0.65, 4.0, 0.6394882282053794, 0.9947138520431124, 0.48462818723336765, 0.0, 2.0, 0.555857028071405, 0.8838338430608976, 0.43995395161031126, 0.4734, 0.37526508359023325, 0.22000000000000003, 6.0]",0.4969364249394097
"[0.8660202360012416, 0.5, 0.7369971144791774, 0.4538336743131901, 0.6759977524550695, 0.31475695417933136, 0.7868842951228749, 1.1513435615249246, 0.2984083001158595, 0.7, 5.0, 0.5118505058073411, 0.9140188843140299, 0.334088433534997, 1.0, 2.0, 0.4137854341240276, 0.6705263931161035, 0.8479633700173823, 0.94184, 0.6851814016630692, 0.22000000000000003, 6.0]",0.6795004593006553
"[0.296876752310552, 1.0, 0.06631120561601933, 0.2445126987075965, 0.48363997854097784, 0.24497113276781687, 0.3169620622239041, 0.7641278719178752, 0.7202503157248408, 0.45, 4.0, 0.504729711436784, 0.6469340711684337, 0.3669633783725818, 2.0, 1.0, 0.6797174911859971, 0.7075319589243705, 0.6923482263507673, 0.96992, 0.5592551386939144, 0.22000000000000003, 8.0]",0.5802044706235445
"[0.8883764863454998, 1.0, 0.11733108208837495, 0.8791614672273325, 0.7526533958888664, 0.32456143443691066, 0.8812377342683178, 1.2732269608790436, 0.729657860766473, 0.4, 3.0, 0.5267534948266375, 0.6807300055959098, 0.5161489776988842, 1.0, 1.0, 0.2214669878104588, 1.0478235005640724, 0.7240368663143919, 0.80464, 0.533163033007138, 0.22000000000000003, 6.0]",0.6223026366516082
"[0.7633957032356815, 0.0, 0.4075896375439889, 0.7051422228515043, 0.7790127817108318, 0.46306566538861, 0.44248889829924976, 0.9748838921718199, 0.6947927420147836, 0.75, 5.0, 0.715732560900937, 0.9784208467015503, 0.4761412042430934, 0.0, 1.0, 0.3272753515045723, 0.8722964408546563, 0.45649936654525786, 0.54548, 0.6146960142393172, 0.22000000000000003, 7.0]",0.5718113858237079
"[0.8493522759440366, 1.0, 0.8844959730672315, 0.27511192347126345, 0.1735607072858601, 0.4179737359593765, 0.30824076211439494, 0.7911789932268326, 0.39199599743627755, 0.7, 7.0, 0.38740043825236514, 0.8192575777792442, 0.7120150358911234, 0.0, 2.0, 0.40985526316186544, 1.1242108752558475, 0.41470140128512406, 0.77924, 0.6558165446312622, 0.22000000000000003, 7.0]",0.4702809117076226
"[0.48767256692913463, 0.5, 0.6888659430631283, 0.6431777406905407, 0.1435264327739784, 0.367350521391908, 0.36964292522212266, 1.0861004954290778, 0.3527372901188298, 0.8, 7.0, 0.33366262590739354, 0.5555526254952216, 0.4622369299860775, 1.0, 2.0, 0.2498412556190536, 0.7641122590557714, 0.8165103836542313, 0.9126, 0.811337945573877, 0.22000000000000003, 8.0]",0.6427419788000757
"[0.6772639108931211, 0.5, 0.5484822528476866, 0.3182567260941796, 0.7640839565176374, 0.5681877478624283, 0.40146659763071285, 0.7878539398512013, 0.6454708654737709, 0.85, 3.0, 0.2997211172437079, 0.5361710160606717, 0.5861330617527797, 1.0, 1.0, 0.42185892387857726, 0.6721647526339589, 0.7916113211569462, 0.67424, 0.5790355198648187, 0.22000000000000003, 6.0]",0.7037550265769827
"[0.5496598596213785, 0.0, 0.7228390894015844, 0.653539889030447, 0.5004815215648444, 0.1328923348302032, 0.8214043735428471, 1.1967579381713027, 0.4000340775232406, 0.75, 7.0, 0.506257805115462, 0.9326326851817992, 0.363671063273813, 1.0, 1.0, 0.37197066417505165, 1.0180934936939192, 0.8822298591233466, 0.83556, 0.8231525984382084, 0.22000000000000003, 7.0]",0.5943254079995708
"[0.19296062633980268, 0.5, 0.7165948324206713, 0.5722928747414675, 0.6266930829095322, 0.3398678597758138, 0.35558888167282177, 0.8618885318651974, 0.7138378785882642, 0.25, 5.0, 0.4063250299465496, 0.9967013409734249, 0.44750255971468367, 4.0, 0.0, 0.6718723258328987, 1.0404128501004002, 0.8193022433798056, 0.82212, 0.8904173575844447, 0.22000000000000003, 6.0]",0.451842416063763
"[0.20595255721095784, 0.5, 0.2114288903556958, 0.5478860204414492, 0.33115781814021084, 0.6497456110316789, 0.5875191198007477, 1.0167908529991165, 0.6579860158568653, 0.9, 7.0, 0.5052523349576026, 0.9103727020909249, 0.5312331018400144, 0.0, 1.0, 0.3295756964588074, 0.9518202469964749, 0.8927785526710268, 0.70888, 0.6301648048224682, 0.22000000000000003, 7.0]",0.42887985433943554
"[0.2875921010628928, 0.0, 0.3691680268999369, 0.3734626209613661, 0.4835315427597924, 0.5362776615307023, 0.6050292088629782, 0.9306864744248282, 0.5781694590586636, 0.6, 6.0, 0.6922865027106893, 0.9875101915322774, 0.29435308222269185, 1.0, 1.0, 0.4739901775583689, 1.1589014247900433, 0.5811630373562486, 0.5442, 0.8178702552466206, 0.22000000000000003, 7.0]",0.6327835770527207
"[0.6536073396953486, 0.0, 0.07387181231153361, 0.7014739962396275, 0.16185925252245587, 0.0025863443261278205, 0.3036346325637727, 1.2264974579787036, 0.5486050848485957, 0.6, 3.0, 0.6792797764818569, 0.813598865443583, 0.5228091208666665, 1.0, 1.0, 0.6571809935374424, 1.16077955481436, 0.7012537370490702, 0.95036, 0.3177424447207279, 0.22000000000000003, 6.0]",0.5943955885692686
"[0.38781498202403686, 1.0, 0.4009411547654639, 0.5456399812449787, 0.4292357912844622, 0.684804438279061, 0.7660777912906217, 1.0841474737263013, 0.48315288894160796, 0.4, 3.0, 0.5021202452680008, 0.8076130746169922, 0.46840393632415683, 0.0, 0.0, 0.27320939292303953, 1.0439375028239333, 0.7454365648352501, 0.57288, 0.4811476040805093, 0.22000000000000003, 8.0]",0.4473633966688501
"[0.8801224485647928, 1.0, 0.5190484679375665, 0.5724357799565329, 0.21344851000864573, 0.17608789122982715, 0.3246174418198574, 0.8138943075216615, 0.40347850276884495, 0.4, 4.0, 0.7376529886749489, 0.9157778512670472, 0.6611756894640655, 2.0, 0.0, 0.2693523711541641, 0.8546073261388636, 0.6194563544636739, 0.84304, 0.7939428970643321, 0.22000000000000003, 7.0]",0.5380092894784814
"[0.6266597786456767, 1.0, 0.33757359231651174, 0.9295789924452165, 0.15628675043502396, 0.23137720238377552, 0.8705897163444403, 1.0346604029259912, 0.7289043978673049, 0.2, 4.0, 0.4860228172305979, 0.7273055533575757, 0.43426081483640605, 0.0, 0.0, 0.30847094862120794, 0.9474384761481554, 0.8794734386221978, 0.80408, 0.896538381003082, 0.22000000000000003, 6.0]",0.4477059432429187
"[0.6187975219792479, 0.5, 0.15035470665850403, 0.5464222400555532, 0.5910154984235171, 0.4705667005043878, 0.5437863317187689, 0.9786559349129182, 0.40530211368872515, 0.7, 5.0, 0.6543652118164803, 0.9575398962518351, 0.3647805818932861, 3.0, 0.0, 0.6231727061036394, 0.6210048238553784, 0.7303674920743368, 0.78644, 0.5964795675753976, 0.22000000000000003, 6.0]",0.5091026360145459
"[0.18014587796160866, 0.5, 0.8883050034188666, 0.9080825113845008, 0.1118022112518454, 0.23379779836004463, 0.7419908492196883, 1.1478250148090365, 0.4268668562350647, 0.6, 4.0, 0.20954917922287025, 0.5062098342814798, 0.32139835228558233, 1.0, 0.0, 0.7685777927505713, 0.9054572263489105, 0.6004652813165812, 0.98356, 0.36330253762024295, 0.22000000000000003, 8.0]",0.45223034279433316
"[0.6928550524866819, 0.5, 0.831851022648455, 0.7333347761557263, 0.023302236136580223, 0.35215789955947374, 0.8513670670814517, 1.2519730768549087, 0.7276042007543433, 0.55, 4.0, 0.24340221918350077, 0.3925382204737423, 0.7313738738670434, 1.0, 3.0, 0.508453213387317, 0.6639764789300523, 0.8635691646461094, 0.69416, 0.4183935494298485, 0.22000000000000003, 8.0]",0.6634116911983058
"[0.42135762965056656, 0.5, 0.5222604993431992, 0.28650435819693376, 0.3101517908735941, 0.6258135843367193, 0.4194207785559093, 0.7689722371282186, 0.22769661877165004, 0.9, 3.0, 0.695153421129762, 0.950732674199653, 0.4043375008622472, 0.0, 1.0, 0.43580073121467366, 0.7428278963019865, 0.6468496801862416, 0.66464, 0.4017944486919228, 0.22000000000000003, 8.0]",0.5577980075351431
"[0.4126548689028825, 0.0, 0.08436741676456838, 0.7541825350853748, 0.5055867473040777, 0.2836280109533786, 0.7793546874362564, 1.0948158619632173, 0.6814009208937672, 0.95, 4.0, 0.6328460185205627, 0.9668519738574068, 0.2378738893593566, 0.0, 0.0, 0.3116359245520922, 1.104348697662735, 0.7570844442014959, 0.6116, 0.8594573159386141, 0.22000000000000003, 8.0]",0.44308023438397703
"[0.40585485111356834, 0.5, 0.06263874637635902, 0.6201247088638199, 0.2810757923817282, 0.384906133619937, 0.5705294901735143, 0.9373885543133732, 0.35911127662709175, 0.6, 3.0, 0.4864780036863278, 0.8721263886866645, 0.6487739937024052, 1.0, 1.0, 0.6861302496688382, 1.161397103928019, 0.7411257354074468, 0.65348, 0.34930688790810577, 0.22000000000000003, 8.0]",0.5980056136793183
"[0.18758349272359987, 1.0, 0.37328634571445407, 0.7338489860243811, 0.7516443438668455, 0.1039168361919024, 0.4342646039657103, 1.123071883649202, 0.4515328012426417, 0.65, 7.0, 0.5107282701185341, 0.8123697010151473, 0.56969896268157, 1.0, 1.0, 0.6253478546966031, 1.1778855933806711, 0.5834993693021678, 0.97084, 0.49332919903978145, 0.22000000000000003, 6.0]",0.5967756022283576
"[0.8381569190833614, 1.0, 0.7727868357468421, 0.3373391965155641, 0.5252378003142103, 0.573570457016051, 0.7783862007656042, 1.2794268279336989, 0.6472827575786837, 0.7, 6.0, 0.6599576758812529, 0.9328581901257588, 0.5409863966988788, 1.0, 2.0, 0.4260845996201213, 0.7906535125140755, 0.6354054190784211, 0.93196, 0.4235008906300062, 0.22000000000000003, 6.0]",0.6796673492224137
"[0.22786699682564493, 0.0, 0.35326491264865867, 0.6524669675398931, 0.7046575535176967, 0.3676973995209298, 0.40237928566970715, 1.1739571548701864, 0.37194851234362986, 0.55, 4.0, 0.4036282140455806, 0.6686784489169887, 0.5993350632839847, 0.0, 4.0, 0.27623235797783435, 0.9026461899552157, 0.7870192383039578, 0.79096, 0.3212542903171228, 0.22000000000000003, 7.0]",0.5077918591425459
"[0.8470613050239625, 0.0, 0.2990376455728013, 0.38399677074695265, 0.6940347184597325, 0.5152273881962766, 0.4531189571887454, 0.8737241411099811, 0.3308048416120799, 0.7, 6.0, 0.467370282806946, 0.8257461999627675, 0.3758130581387775, 1.0, 0.0, 0.26334730428086, 0.6414420799289949, 0.44487312368161586, 0.97472, 0.3418942633075025, 0.22000000000000003, 6.0]",0.653072037069819
"[0.511332742428284, 0.0, 0.608112335729372, 0.2649067056650174, 0.5011144780960305, 0.18200292778745994, 0.8539439865444156, 0.8896066837963207, 0.7834337851084989, 0.9, 6.0, 0.35847702315786584, 0.8120680414056254, 0.5169753110872551, 1.0, 2.0, 0.3528842511264924, 1.1774292236612998, 0.45371037215404386, 0.47784, 0.5554343235128197, 0.22000000000000003, 6.0]",0.6768373674297595
"[0.6111248561995467, 0.5, 0.14173022937870683, 0.22936203909831374, 0.46097092270458734, 0.2829241839239847, 0.7434308029060054, 1.2138233952869624, 0.3844729499385381, 0.3, 5.0, 0.5579305167696058, 0.9316777958689715, 0.4761398378041298, 2.0, 1.0, 0.43203610381397467, 0.7396036162432656, 0.5829991365223169, 0.69052, 0.5631908460218399, 0.22000000000000003, 6.0]",0.711047268046231
"[0.7408805921297533, 1.0, 0.977827320714611, 0.8758104152738364, 0.255116229601226, 0.3324564918313636, 0.5694674969159212, 0.8417867021368227, 0.7493857349377455, 0.75, 7.0, 0.2892400724416849, 0.5647124038634973, 0.45881702166361693, 0.0, 3.0, 0.7322053351518336, 0.842539955047157, 0.7756652343624857, 0.76144, 0.31239426759513894, 0.22000000000000003, 8.0]",0.4417227507268195
"[0.8627012826255469, 1.0, 0.28846840299556964, 0.980875426838187, 0.7433302398446271, 0.05182092894642195, 0.6253134568758683, 1.1597460000593174, 0.2058387758876307, 0.6, 7.0, 0.5526169077732503, 0.986297209234049, 0.42547913487785877, 1.0, 0.0, 0.5354774260888382, 0.8340912767168523, 0.8275121998021543, 0.87568, 0.4252147665654563, 0.22000000000000003, 8.0]",0.42902241564417204
"[0.7509006795746523, 0.0, 0.5216969989796423, 0.742857139580219, 0.03882010612471359, 0.446061875539256, 0.676161703746522, 1.1367858227602348, 0.6947498631637907, 0.3, 6.0, 0.6022066767311512, 0.9901321337481961, 0.7695208133294679, 1.0, 1.0, 0.7444334690610415, 0.9896726766548982, 0.43259844290001764, 0.42616, 0.7239424453241368, 0.22000000000000003, 8.0]",0.6299566711919028
"[0.3822615987766561, 0.5, 0.3547664380188704, 0.29580858024435736, 0.0069342661735325, 0.23680621520450928, 0.7276958442485266, 1.2730490864479251, 0.29374370668865823, 0.85, 5.0, 0.28468683368582987, 0.5133239775469162, 0.5927128432179127, 3.0, 1.0, 0.2551177352637071, 0.6733394056928895, 0.8359834418018373, 0.73776, 0.8662123701463824, 0.22000000000000003, 6.0]",0.6769145230596603
"[0.8183125176156332, 1.0, 0.6471147629988817, 0.6804439828806401, 0.1838569403807947, 0.08926445475455273, 0.6829624544515791, 0.7270563671389643, 0.4439914411661996, 0.25, 7.0, 0.5427206907841527, 0.9635265793472174, 0.5814160162520057, 1.0, 2.0, 0.31766347375935894, 0.8699290131900221, 0.7853028765554271, 0.59684, 0.5197797726846567, 0.22000000000000003, 6.0]",0.706556638227663
"[0.7430882466256289, 1.0, 0.5840654963994653, 0.3860407185198895, 0.5228384822155959, 0.6822957670386258, 0.3460570146265294, 0.9758626802878381, 0.4359546759139239, 0.9, 3.0, 0.40070376290135973, 0.6843117934681292, 0.544823643499058, 1.0, 1.0, 0.4507577504326207, 1.1371630665147279, 0.7018702252794368, 0.78688, 0.5724643952227866, 0.22000000000000003, 6.0]",0.606582872702161
"[0.8105905218908485, 0.5, 0.21469077929712344, 0.5750653392004685, 0.44477564653336554, 0.5030016567161535, 0.5141179127897477, 0.8382377839143915, 0.5049360584151505, 0.75, 3.0, 0.6840798290863587, 0.8311430410979103, 0.4442469799566274, 1.0, 2.0, 0.7605373520982543, 1.0980325404135212, 0.873357296387671, 0.54464, 0.5031442753877218, 0.22000000000000003, 7.0]",0.6001524448263988
"[0.3808033391760849, 0.5, 0.38311067957154255, 0.42303836395421457, 0.024118919544128037, 0.3652291083097985, 0.5386072993553331, 1.0919849092377787, 0.4680808090636475, 0.75, 6.0, 0.42678378269792167, 0.8370668282800016, 0.5656930672646515, 1.0, 1.0, 0.22794671213383555, 0.6351713715110389, 0.5919625303802207, 0.46352, 0.3139982330375067, 0.22000000000000003, 8.0]",0.8251371968849546
"[0.596506418519606, 0.5, 0.5076386558575254, 0.8281839298060432, 0.4827635900087418, 0.13903735848038726, 0.5854590153169419, 0.9986337575814168, 0.7772853484061646, 0.45, 6.0, 0.18562747092400478, 0.5941263416034385, 0.39838491064785614, 2.0, 4.0, 0.4851670645907837, 1.1198111881538955, 0.7736165487148408, 0.87012, 0.3836469242507581, 0.22000000000000003, 7.0]",0.6399306921000779
"[0.668500928446192, 0.0, 0.7191164964658349, 0.9538051621926031, 0.5286042515328264, 0.60263630261189, 0.5538637958607774, 1.2426737911186798, 0.2669629524908228, 0.35, 7.0, 0.3558618155378782, 0.974038664193081, 0.6044099370958299, 1.0, 2.0, 0.6257305056826477, 1.0722192032419544, 0.8836342607370145, 0.81372, 0.5104554854533998, 0.22000000000000003, 7.0]",0.5911491405417733
"[0.2864995915517926, 1.0, 0.8026574471108358, 0.7716981024863816, 0.3107104124261277, 0.6594906506556182, 0.8011291972020336, 0.7871231178606679, 0.342277543633988, 0.65, 3.0, 0.6986112431590445, 0.8524882400669125, 0.5343453957731854, 1.0, 0.0, 0.3162372831471241, 0.8890885834919563, 0.8450292897170568, 0.5242, 0.5521405199644253, 0.22000000000000003, 7.0]",0.47540728360702084
"[0.7313762203687016, 1.0, 0.9455588468330712, 0.3088972668750649, 0.1322185056603411, 0.6954438227641474, 0.6005204533916743, 1.114410165995234, 0.6100847785284036, 0.5, 3.0, 0.5635297031793991, 0.9343368693562705, 0.7154511234775559, 0.0, 0.0, 0.598849751592874, 1.0295597906859537, 0.8595413940869014, 0.62684, 0.6568090019613024, 0.22000000000000003, 8.0]",0.40550349059895036
"[0.3336974589110977, 0.5, 0.17252357635627125, 0.5145197953340743, 0.7613008124075332, 0.01765787614456502, 0.7204879331492804, 0.9028631009498631, 0.6274939816178166, 0.75, 6.0, 0.4598033844008007, 0.8285352153522892, 0.4312515602881801, 1.0, 3.0, 0.3806789381983957, 0.6308325793837846, 0.7081650348158443, 0.80576, 0.7644158646803345, 0.22000000000000003, 8.0]",0.7265598712431616
